valid,LATITUDE,LONGITUDE,ELEVATION,airport,wind_dir,wind_speed,cloud_base,visibility,temperature,dew_point,pressure,fog,haze,tempo,vrb,gusty,valid_hour
2024-01-01 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.8,10.0,1018.9,0,0,0,0,0,2024-01-01 00:00:00
2024-01-01 06:00:00,28.584511,77.205783,215,VIDP,200.0,2.1,,500,13.4,10.3,1020.6,0,0,0,0,0,2024-01-01 06:00:00
2024-01-01 09:00:00,28.584511,77.205783,215,VIDP,200.0,2.6,,500,16.6,8.9,1017.1,0,0,0,0,0,2024-01-01 09:00:00
2024-01-01 12:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,500,12.6,8.6,1017.4,0,0,0,0,0,2024-01-01 12:00:00
2024-01-01 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.2,8.8,1018.6,0,0,0,0,0,2024-01-01 15:00:00
2024-01-01 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.4,8.8,1019.4,0,0,0,0,0,2024-01-01 18:00:00
2024-01-01 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.6,8.8,1019.0,0,0,0,0,0,2024-01-01 21:00:00
2024-01-02 00:00:00,28.584511,77.205783,215,VIDP,180.0,1.0,,500,9.6,8.4,1017.9,0,0,0,0,0,2024-01-02 00:00:00
2024-01-02 03:00:00,28.584511,77.205783,215,VIDP,290.0,1.0,,500,10.0,7.5,1019.5,0,0,0,0,0,2024-01-02 03:00:00
2024-01-02 06:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,500,12.6,6.8,1020.2,0,0,0,0,0,2024-01-02 06:00:00
2024-01-02 09:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,1000,16.8,7.7,1016.5,0,0,0,0,0,2024-01-02 09:00:00
2024-01-02 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,14.9,7.1,1016.0,0,0,0,0,0,2024-01-02 12:00:00
2024-01-02 15:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,1000,9.0,7.7,1018.0,0,0,0,0,0,2024-01-02 15:00:00
2024-01-02 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.0,8.2,1018.4,0,0,0,0,0,2024-01-02 18:00:00
2024-01-02 21:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,500,8.6,7.8,1018.1,0,0,0,0,0,2024-01-02 21:00:00
2024-01-03 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.2,7.1,1018.1,0,0,0,0,0,2024-01-03 00:00:00
2024-01-03 03:00:00,28.584511,77.205783,215,VIDP,320.0,1.5,60.0,200,9.6,7.9,1019.6,0,0,0,0,0,2024-01-03 03:00:00
2024-01-03 06:00:00,28.584511,77.205783,215,VIDP,340.0,1.5,,500,11.2,9.2,1020.2,0,0,0,0,0,2024-01-03 06:00:00
2024-01-03 09:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,15.2,8.1,1017.0,0,0,0,0,0,2024-01-03 09:00:00
2024-01-03 12:00:00,28.584511,77.205783,215,VIDP,290.0,1.0,,500,13.8,9.5,1016.7,0,0,0,0,0,2024-01-03 12:00:00
2024-01-03 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.6,8.4,1017.6,0,0,0,0,0,2024-01-03 15:00:00
2024-01-03 18:00:00,28.584511,77.205783,215,VIDP,340.0,1.0,,500,9.4,8.6,1018.0,0,0,0,0,0,2024-01-03 18:00:00
2024-01-03 21:00:00,28.584511,77.205783,215,VIDP,340.0,2.1,,500,9.6,8.8,1017.8,0,0,0,0,0,2024-01-03 21:00:00
2024-01-04 00:00:00,28.584511,77.205783,215,VIDP,340.0,1.0,,500,9.4,8.6,1018.3,0,0,0,0,0,2024-01-04 00:00:00
2024-01-04 03:00:00,28.584511,77.205783,215,VIDP,340.0,2.6,,500,10.0,8.4,1020.5,0,0,0,0,0,2024-01-04 03:00:00
2024-01-04 06:00:00,28.584511,77.205783,215,VIDP,340.0,2.1,,500,12.0,9.2,1020.5,0,0,0,0,0,2024-01-04 06:00:00
2024-01-04 15:00:00,28.584511,77.205783,215,VIDP,320.0,2.1,120.0,500,10.8,9.2,1018.2,0,0,0,0,0,2024-01-04 15:00:00
2024-01-04 18:00:00,28.584511,77.205783,215,VIDP,340.0,1.5,120.0,500,10.2,9.0,1017.8,0,0,0,0,0,2024-01-04 18:00:00
2024-01-04 21:00:00,28.584511,77.205783,215,VIDP,340.0,1.5,120.0,500,9.8,8.6,1017.5,0,0,0,0,0,2024-01-04 21:00:00
2024-01-05 00:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,9.8,8.6,1017.7,0,0,0,0,0,2024-01-05 00:00:00
2024-01-05 03:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,11.6,10.4,1019.4,0,0,0,0,0,2024-01-05 03:00:00
2024-01-05 06:00:00,28.584511,77.205783,215,VIDP,340.0,1.0,120.0,500,13.4,11.1,1019.8,0,0,0,0,0,2024-01-05 06:00:00
2024-01-05 09:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,14.0,11.8,1017.3,0,0,0,0,0,2024-01-05 09:00:00
2024-01-05 12:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,13.0,11.9,1017.4,0,0,0,0,0,2024-01-05 12:00:00
2024-01-05 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,12.6,11.5,1019.3,0,0,0,0,0,2024-01-05 15:00:00
2024-01-05 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.6,11.2,1019.6,0,0,0,0,0,2024-01-05 18:00:00
2024-01-05 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.4,10.4,1019.2,0,0,0,0,0,2024-01-05 21:00:00
2024-01-06 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.6,9.6,1018.8,0,0,0,0,0,2024-01-06 00:00:00
2024-01-06 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.4,10.4,1020.7,0,0,0,0,0,2024-01-06 03:00:00
2024-01-06 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,12.8,9.3,1021.6,0,0,0,0,0,2024-01-06 06:00:00
2024-01-06 09:00:00,28.584511,77.205783,215,VIDP,340.0,1.5,22000.0,1000,14.7,9.4,1019.0,0,0,0,0,0,2024-01-06 09:00:00
2024-01-06 12:00:00,28.584511,77.205783,215,VIDP,,0.0,22000.0,500,13.5,9.5,1019.2,0,0,0,0,0,2024-01-06 12:00:00
2024-01-06 15:00:00,28.584511,77.205783,215,VIDP,,0.0,22000.0,500,11.7,9.0,1020.7,0,0,0,0,0,2024-01-06 15:00:00
2024-01-06 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,8.4,7.6,1020.9,0,0,0,0,0,2024-01-06 18:00:00
2024-01-06 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,8.0,7.1,1020.5,0,0,0,0,0,2024-01-06 21:00:00
2024-01-07 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.8,7.7,1020.5,0,0,0,0,0,2024-01-07 00:00:00
2024-01-07 03:00:00,28.584511,77.205783,215,VIDP,360.0,1.5,,500,10.4,7.0,1020.5,0,0,0,0,0,2024-01-07 03:00:00
2024-01-07 03:00:00,28.584511,77.205783,215,VIDP,360.0,1.5,,600,10.0,7.0,,0,0,0,0,0,2024-01-07 03:00:00
2024-01-07 03:30:00,28.584511,77.205783,215,VIDP,350.0,1.5,10000.0,700,11.0,7.0,,0,0,0,0,0,2024-01-07 03:00:00
2024-01-07 06:00:00,28.584511,77.205783,215,VIDP,,0.0,22000.0,1000,13.8,8.2,1023.2,0,0,0,0,0,2024-01-07 06:00:00
2024-01-07 09:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,17.8,8.0,1019.5,0,0,0,0,0,2024-01-07 09:00:00
2024-01-07 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,16.2,11.0,1018.3,0,0,0,0,0,2024-01-07 12:00:00
2024-01-07 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,12.4,10.9,1020.1,0,0,0,0,0,2024-01-07 15:00:00
2024-01-07 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.0,9.8,1020.2,0,0,0,0,0,2024-01-07 18:00:00
2024-01-07 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,7.6,7.2,1020.0,0,0,0,0,0,2024-01-07 21:00:00
2024-01-08 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,7.2,7.2,1020.5,0,0,0,0,0,2024-01-08 00:00:00
2024-01-08 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.0,9.2,1022.5,0,0,0,0,0,2024-01-08 03:00:00
2024-01-08 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.8,9.4,1022.6,0,0,0,0,0,2024-01-08 06:00:00
2024-01-08 09:00:00,28.584511,77.205783,215,VIDP,360.0,1.5,22000.0,500,15.0,9.6,1020.1,0,0,0,0,0,2024-01-08 09:00:00
2024-01-08 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,14.4,11.8,1018.7,0,0,0,0,0,2024-01-08 12:00:00
2024-01-08 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.0,10.2,1019.8,0,0,0,0,0,2024-01-08 15:00:00
2024-01-08 18:00:00,28.584511,77.205783,215,VIDP,180.0,1.5,60.0,200,10.4,10.0,1020.1,0,0,0,0,0,2024-01-08 18:00:00
2024-01-08 21:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,9.6,9.2,1020.2,0,0,0,0,0,2024-01-08 21:00:00
2024-01-09 00:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,9.4,9.0,1019.9,0,0,0,0,0,2024-01-09 00:00:00
2024-01-09 03:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,11.2,9.6,1021.1,0,0,0,0,0,2024-01-09 03:00:00
2024-01-09 06:00:00,28.584511,77.205783,215,VIDP,160.0,2.6,120.0,500,11.8,9.8,1022.1,0,0,0,0,0,2024-01-09 06:00:00
2024-01-09 09:00:00,28.584511,77.205783,215,VIDP,180.0,2.6,120.0,500,12.8,9.7,1020.4,0,0,0,0,0,2024-01-09 09:00:00
2024-01-09 12:00:00,28.584511,77.205783,215,VIDP,180.0,2.6,3000.0,500,12.6,9.9,1019.5,0,0,0,0,0,2024-01-09 12:00:00
2024-01-09 15:00:00,28.584511,77.205783,215,VIDP,180.0,3.1,,1000,11.2,8.8,1020.7,0,0,0,0,0,2024-01-09 15:00:00
2024-01-09 18:00:00,28.584511,77.205783,215,VIDP,110.0,1.5,,500,10.4,8.8,1021.1,0,0,0,0,0,2024-01-09 18:00:00
2024-01-09 21:00:00,28.584511,77.205783,215,VIDP,200.0,2.1,,500,10.0,7.9,1020.8,0,0,0,0,0,2024-01-09 21:00:00
2024-01-10 00:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,,500,8.6,7.3,1019.5,0,0,0,0,0,2024-01-10 00:00:00
2024-01-10 03:00:00,28.584511,77.205783,215,VIDP,230.0,1.5,,500,8.6,7.8,1020.6,0,0,0,0,0,2024-01-10 03:00:00
2024-01-10 06:00:00,28.584511,77.205783,215,VIDP,180.0,3.1,,500,10.4,6.6,1021.2,0,0,0,0,0,2024-01-10 06:00:00
2024-01-10 09:00:00,28.584511,77.205783,215,VIDP,180.0,2.6,,1000,13.6,7.5,1017.3,0,0,0,0,0,2024-01-10 09:00:00
2024-01-10 12:00:00,28.584511,77.205783,215,VIDP,160.0,3.1,,1000,12.8,7.9,1016.6,0,0,0,0,0,2024-01-10 12:00:00
2024-01-10 15:00:00,28.584511,77.205783,215,VIDP,160.0,1.0,,500,9.8,8.9,1018.0,0,0,0,0,0,2024-01-10 15:00:00
2024-01-10 18:00:00,28.584511,77.205783,215,VIDP,,0.5,,500,8.2,7.8,1018.0,0,0,0,0,0,2024-01-10 18:00:00
2024-01-10 21:00:00,28.584511,77.205783,215,VIDP,160.0,2.1,,500,9.0,8.6,1019.2,0,0,0,0,0,2024-01-10 21:00:00
2024-01-11 00:00:00,28.584511,77.205783,215,VIDP,160.0,2.1,,500,8.8,8.0,1019.6,0,0,0,0,0,2024-01-11 00:00:00
2024-01-11 03:00:00,28.584511,77.205783,215,VIDP,160.0,2.1,,500,8.2,7.6,1021.6,0,0,0,0,0,2024-01-11 03:00:00
2024-01-11 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,13.0,6.8,1021.7,0,0,0,0,0,2024-01-11 06:00:00
2024-01-11 09:00:00,28.584511,77.205783,215,VIDP,160.0,2.6,,1000,17.4,7.0,1018.7,0,0,0,0,0,2024-01-11 09:00:00
2024-01-11 12:00:00,28.584511,77.205783,215,VIDP,290.0,3.1,,1000,15.2,8.1,1017.8,0,0,0,0,0,2024-01-11 12:00:00
2024-01-11 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.6,7.9,1018.7,0,0,0,0,0,2024-01-11 15:00:00
2024-01-11 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,7.4,6.5,1018.9,0,0,0,0,0,2024-01-11 18:00:00
2024-01-11 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,6.4,6.4,1018.6,0,0,0,0,0,2024-01-11 21:00:00
2024-01-12 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,5.4,5.4,1017.8,0,0,0,0,0,2024-01-12 00:00:00
2024-01-12 03:00:00,28.584511,77.205783,215,VIDP,160.0,1.5,60.0,200,7.0,7.0,1020.1,0,0,0,0,0,2024-01-12 03:00:00
2024-01-12 06:00:00,28.584511,77.205783,215,VIDP,180.0,1.0,,500,11.4,8.1,1020.6,0,0,0,0,0,2024-01-12 06:00:00
2024-01-12 09:00:00,28.584511,77.205783,215,VIDP,160.0,2.1,,1000,18.4,6.3,1017.2,0,0,0,0,0,2024-01-12 09:00:00
2024-01-12 12:00:00,28.584511,77.205783,215,VIDP,140.0,1.0,,1000,15.6,7.1,1015.5,0,0,0,0,0,2024-01-12 12:00:00
2024-01-12 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,10.2,7.7,1018.5,0,0,0,0,0,2024-01-12 15:00:00
2024-01-12 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,7.2,6.3,1018.9,0,0,0,0,0,2024-01-12 18:00:00
2024-01-12 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,6.0,5.1,1018.0,0,0,0,0,0,2024-01-12 21:00:00
2024-01-13 00:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,5.0,4.5,1017.4,0,0,0,0,0,2024-01-13 00:00:00
2024-01-13 03:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,6.0,4.6,1019.5,0,0,0,0,0,2024-01-13 03:00:00
2024-01-13 06:00:00,28.584511,77.205783,215,VIDP,140.0,1.0,22000.0,500,13.2,9.3,1019.8,0,0,0,0,0,2024-01-13 06:00:00
2024-01-13 09:00:00,28.584511,77.205783,215,VIDP,160.0,1.5,22000.0,500,16.0,10.3,1016.9,0,0,0,0,0,2024-01-13 09:00:00
2024-01-13 12:00:00,28.584511,77.205783,215,VIDP,160.0,1.5,22000.0,500,15.2,11.5,1015.7,0,0,0,0,0,2024-01-13 12:00:00
2024-01-13 15:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,9.4,9.0,1017.4,0,0,0,0,0,2024-01-13 15:00:00
2024-01-13 18:00:00,28.584511,77.205783,215,VIDP,,0.0,30.0,50,8.0,8.0,1018.4,0,0,0,0,0,2024-01-13 18:00:00
2024-01-13 21:00:00,28.584511,77.205783,215,VIDP,,0.0,30.0,50,6.4,6.4,1017.8,0,0,0,0,0,2024-01-13 21:00:00
2024-01-14 00:00:00,28.584511,77.205783,215,VIDP,,0.0,30.0,50,6.2,6.2,1017.1,0,0,0,0,0,2024-01-14 00:00:00
2024-01-14 03:00:00,28.584511,77.205783,215,VIDP,,0.0,30.0,49,7.6,7.6,1018.2,0,0,0,0,0,2024-01-14 03:00:00
2024-01-14 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.0,8.6,1019.6,0,0,0,0,0,2024-01-14 06:00:00
2024-01-14 09:00:00,28.584511,77.205783,215,VIDP,140.0,1.0,,500,18.0,7.3,1016.4,0,0,0,0,0,2024-01-14 09:00:00
2024-01-14 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,17.0,8.0,1016.0,0,0,0,0,0,2024-01-14 12:00:00
2024-01-14 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,18.0,6.3,1018.5,0,0,0,0,0,2024-01-14 15:00:00
2024-01-14 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,200,7.6,4.4,1018.5,0,0,0,0,0,2024-01-14 18:00:00
2024-01-14 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,200,4.8,4.3,1017.0,0,0,0,0,0,2024-01-14 21:00:00
2024-01-15 00:00:00,28.584511,77.205783,215,VIDP,160.0,1.5,30.0,49,7.2,7.2,1017.7,0,0,0,0,0,2024-01-15 00:00:00
2024-01-15 03:00:00,28.584511,77.205783,215,VIDP,320.0,2.6,,500,6.6,6.2,1018.9,0,0,0,0,0,2024-01-15 03:00:00
2024-01-15 06:00:00,28.584511,77.205783,215,VIDP,290.0,2.1,,500,14.0,6.6,1018.8,0,0,0,0,0,2024-01-15 06:00:00
2024-01-15 09:00:00,28.584511,77.205783,215,VIDP,250.0,2.1,,1000,18.4,5.8,1015.1,0,0,0,0,0,2024-01-15 09:00:00
2024-01-15 12:00:00,28.584511,77.205783,215,VIDP,200.0,2.1,,2000,16.2,6.9,1015.1,0,0,0,0,0,2024-01-15 12:00:00
2024-01-15 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,2000,9.6,7.1,1016.9,0,0,0,0,0,2024-01-15 15:00:00
2024-01-15 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,6.8,5.9,1017.2,0,0,0,0,0,2024-01-15 18:00:00
2024-01-15 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,5.8,5.3,1016.2,0,0,0,0,0,2024-01-15 21:00:00
2024-01-16 00:00:00,28.584511,77.205783,215,VIDP,230.0,1.0,,500,4.8,4.3,1015.6,0,0,0,0,0,2024-01-16 00:00:00
2024-01-16 03:00:00,28.584511,77.205783,215,VIDP,270.0,1.5,30.0,49,8.2,8.2,1016.6,0,0,0,0,0,2024-01-16 03:00:00
2024-01-16 06:00:00,28.584511,77.205783,215,VIDP,340.0,2.1,,500,11.6,8.4,1017.1,0,0,0,0,0,2024-01-16 06:00:00
2024-01-16 09:00:00,28.584511,77.205783,215,VIDP,340.0,2.6,,500,16.0,10.3,1014.1,0,0,0,0,0,2024-01-16 09:00:00
2024-01-16 12:00:00,28.584511,77.205783,215,VIDP,50.0,1.5,,500,11.8,9.0,1014.2,0,0,0,0,0,2024-01-16 12:00:00
2024-01-16 15:00:00,28.584511,77.205783,215,VIDP,320.0,2.6,,500,9.6,8.8,1015.4,0,0,0,0,0,2024-01-16 15:00:00
2024-01-16 18:00:00,28.584511,77.205783,215,VIDP,320.0,1.5,120.0,500,8.8,8.0,1016.1,0,0,0,0,0,2024-01-16 18:00:00
2024-01-16 21:00:00,28.584511,77.205783,215,VIDP,,0.0,60.0,200,7.2,6.8,1014.9,0,0,0,0,0,2024-01-16 21:00:00
2024-01-17 00:00:00,28.584511,77.205783,215,VIDP,,0.0,120.0,500,7.0,6.6,1015.0,0,0,0,0,0,2024-01-17 00:00:00
2024-01-17 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,8.0,6.7,1016.3,0,0,0,0,0,2024-01-17 03:00:00
2024-01-17 06:00:00,28.584511,77.205783,215,VIDP,340.0,2.1,,500,13.2,6.6,1016.4,0,0,0,0,0,2024-01-17 06:00:00
2024-01-17 09:00:00,28.584511,77.205783,215,VIDP,340.0,3.1,,1000,16.8,8.2,1013.9,0,0,0,0,0,2024-01-17 09:00:00
2024-01-17 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,15.4,9.6,1013.9,0,0,0,0,0,2024-01-17 12:00:00
2024-01-17 15:00:00,28.584511,77.205783,215,VIDP,230.0,1.0,,1000,10.2,9.8,1016.7,0,0,0,0,0,2024-01-17 15:00:00
2024-01-17 18:00:00,28.584511,77.205783,215,VIDP,250.0,1.0,,1000,9.0,9.0,1017.1,0,0,0,0,0,2024-01-17 18:00:00
2024-01-17 21:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,200,8.0,8.0,1016.8,0,0,0,0,0,2024-01-17 21:00:00
2024-01-18 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,50,8.0,8.0,1016.9,0,0,0,0,0,2024-01-18 00:00:00
2024-01-18 03:00:00,28.584511,77.205783,215,VIDP,140.0,1.0,,200,8.4,7.6,1018.6,0,0,0,0,0,2024-01-18 03:00:00
2024-01-18 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,11.0,7.7,1019.3,0,0,0,0,0,2024-01-18 06:00:00
2024-01-18 06:30:00,28.584511,77.205783,215,VIDP,0.0,0.0,22000.0,900,12.0,8.0,,0,0,0,0,0,2024-01-18 06:00:00
2024-01-18 07:00:00,28.584511,77.205783,215,VIDP,0.0,0.0,22000.0,1000,14.0,8.0,,0,0,0,0,0,2024-01-18 07:00:00
2024-01-18 07:30:00,28.584511,77.205783,215,VIDP,230.0,1.5,22000.0,1000,15.0,8.0,,0,0,0,0,0,2024-01-18 07:00:00
2024-01-18 08:30:00,28.584511,77.205783,215,VIDP,0.0,0.0,22000.0,1000,17.0,8.0,,0,0,0,0,0,2024-01-18 08:00:00
2024-01-18 09:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,17.6,8.7,1015.9,0,0,0,0,0,2024-01-18 09:00:00
2024-01-18 09:00:00,28.584511,77.205783,215,VIDP,0.0,0.0,22000.0,1000,18.0,9.0,,0,0,0,0,0,2024-01-18 09:00:00
2024-01-18 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,15.4,10.1,1015.9,0,0,0,0,0,2024-01-18 12:00:00
2024-01-18 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,10.4,9.2,1018.1,0,0,0,0,0,2024-01-18 15:00:00
2024-01-18 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,200,9.8,9.4,1019.0,0,0,0,0,0,2024-01-18 18:00:00
2024-01-18 21:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,,50,9.2,8.8,1018.8,0,0,0,0,0,2024-01-18 21:00:00
2024-01-19 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,50,9.0,8.6,1018.3,0,0,0,0,0,2024-01-19 00:00:00
2024-01-19 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,8.6,7.8,1020.2,0,0,0,0,0,2024-01-19 03:00:00
2024-01-19 06:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,,500,11.2,8.8,1020.8,0,0,0,0,0,2024-01-19 06:00:00
2024-01-19 09:00:00,28.584511,77.205783,215,VIDP,140.0,2.1,,1000,13.2,8.9,1018.6,0,0,0,0,0,2024-01-19 09:00:00
2024-01-19 12:00:00,28.584511,77.205783,215,VIDP,70.0,1.0,,1000,12.2,7.7,1018.1,0,0,0,0,0,2024-01-19 12:00:00
2024-01-19 15:00:00,28.584511,77.205783,215,VIDP,90.0,1.0,,500,11.0,9.4,1019.5,0,0,0,0,0,2024-01-19 15:00:00
2024-01-19 18:00:00,28.584511,77.205783,215,VIDP,140.0,1.0,,500,9.6,8.8,1020.1,0,0,0,0,0,2024-01-19 18:00:00
2024-01-19 21:00:00,28.584511,77.205783,215,VIDP,340.0,1.0,,500,9.4,8.6,1019.6,0,0,0,0,0,2024-01-19 21:00:00
2024-01-20 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,10.0,8.8,1018.7,0,0,0,0,0,2024-01-20 00:00:00
2024-01-20 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.8,7.7,1020.7,0,0,0,0,0,2024-01-20 03:00:00
2024-01-20 06:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,11.6,7.9,1021.6,0,0,0,0,0,2024-01-20 06:00:00
2024-01-20 09:00:00,28.584511,77.205783,215,VIDP,200.0,2.6,,1000,16.4,8.1,1018.2,0,0,0,0,0,2024-01-20 09:00:00
2024-01-20 12:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,,1000,16.6,9.3,1017.4,0,0,0,0,0,2024-01-20 12:00:00
2024-01-20 15:00:00,28.584511,77.205783,215,VIDP,320.0,2.6,,500,9.6,8.8,1015.4,0,0,0,0,0,2024-01-20 15:00:00
2024-01-20 18:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,6.8,6.4,1020.5,0,0,0,0,0,2024-01-20 18:00:00
2024-01-20 21:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,6.0,5.6,1020.0,0,0,0,0,0,2024-01-20 21:00:00
2024-01-21 00:00:00,28.584511,77.205783,215,VIDP,180.0,1.5,60.0,200,6.0,5.6,1018.5,0,0,0,0,0,2024-01-21 00:00:00
2024-01-21 03:00:00,28.584511,77.205783,215,VIDP,200.0,2.6,30.0,50,8.4,8.4,1019.7,0,0,0,0,0,2024-01-21 03:00:00
2024-01-21 06:00:00,28.584511,77.205783,215,VIDP,200.0,2.6,120.0,500,9.4,8.2,1020.1,0,0,0,0,0,2024-01-21 06:00:00
2024-01-21 09:00:00,28.584511,77.205783,215,VIDP,200.0,4.1,,500,14.8,8.5,1017.5,0,0,0,0,0,2024-01-21 09:00:00
2024-01-21 12:00:00,28.584511,77.205783,215,VIDP,200.0,2.1,,1000,13.6,8.4,1016.9,0,0,0,0,0,2024-01-21 12:00:00
2024-01-21 15:00:00,28.584511,77.205783,215,VIDP,200.0,1.0,,1000,9.6,8.8,1018.6,0,0,0,0,0,2024-01-21 15:00:00
2024-01-21 18:00:00,28.584511,77.205783,215,VIDP,230.0,1.0,,1000,8.6,7.3,1019.0,0,0,0,0,0,2024-01-21 18:00:00
2024-01-21 21:00:00,28.584511,77.205783,215,VIDP,250.0,1.0,,500,8.4,7.6,1019.8,0,0,0,0,0,2024-01-21 21:00:00
2024-01-22 00:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,7.4,6.5,1019.0,0,0,0,0,0,2024-01-22 00:00:00
2024-01-22 03:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,8.4,6.7,1020.7,0,0,0,0,0,2024-01-22 03:00:00
2024-01-22 06:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,,1000,13.0,6.3,1021.9,0,0,0,0,0,2024-01-22 06:00:00
2024-01-22 08:30:00,28.584511,77.205783,215,VIDP,200.0,1.5,10000.0,1000,16.0,7.0,,0,0,0,0,0,2024-01-22 08:00:00
2024-01-22 09:00:00,28.584511,77.205783,215,VIDP,200.0,1.5,22000.0,1000,16.6,7.4,1018.5,0,0,0,0,0,2024-01-22 09:00:00
2024-01-22 12:00:00,28.584511,77.205783,215,VIDP,,0.0,,1000,14.4,9.4,1018.5,0,0,0,0,0,2024-01-22 12:00:00
2024-01-22 15:00:00,28.584511,77.205783,215,VIDP,,0.0,,500,9.8,9.2,1020.5,0,0,0,0,0,2024-01-22 15:00:00
2024-01-22 18:00:00,28.584511,77.205783,215,VIDP,230.0,1.5,60.0,200,9.0,8.6,1021.1,0,0,0,0,0,2024-01-22 18:00:00
2024-01-22 21:00:00,28.584511,77.205783,215,VIDP,230.0,1.5,60.0,200,9.6,8.8,1020.3,0,0,0,0,0,2024-01-22 21:00:00
